view,best_prior,mmd2_statistic,bootstrap_critical_value,p_value,accepted,alpha,rff_dimensions,source_bandwidth,policy,mask_replicate,diagnostic_mode,automatic_adaptation_allowed,mask_support_passed,mask_all_feature_states_supported,mask_exact_pattern_support_rate,mask_nearest_hamming_fraction_q95,mask_nearest_hamming_fraction_max,outer_target,experiment,variant,epochs,config_sha256
composite,0.95,0.02300233496414547,0.005828553570601953,0.005,False,0.05,384,,mar_age_sex_30,1,composite_multiview_v3,False,True,True,0.5447154471544715,0.07692307692307693,0.07692307692307693,switzerland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.9,0.0016243092895411643,0.0048509265602125345,0.345,True,0.05,128,1.007698732962009,mar_age_sex_30,2,composite_multiview_v3,False,True,True,0.6585365853658537,0.07692307692307693,0.07692307692307693,switzerland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.95,0.003807267003779625,0.0056073484264893714,0.165,True,0.05,128,2.38253044334952,mar_age_sex_30,2,composite_multiview_v3,False,True,True,0.6585365853658537,0.07692307692307693,0.07692307692307693,switzerland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.95,0.07392741061583247,0.006904907575450519,0.005,False,0.05,128,4.3499861935202,mar_age_sex_30,2,composite_multiview_v3,False,True,True,0.6585365853658537,0.07692307692307693,0.07692307692307693,switzerland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.95,0.02725867092921406,0.006161645345471383,0.005,False,0.05,384,,mar_age_sex_30,2,composite_multiview_v3,False,True,True,0.6585365853658537,0.07692307692307693,0.07692307692307693,switzerland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.95,0.004187664772083929,0.00930045439118432,0.185,True,0.05,128,0.9983383931129199,mar_age_sex_30,3,composite_multiview_v3,False,True,True,0.5772357723577236,0.07692307692307693,0.15384615384615385,switzerland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.95,0.0037657657070592496,0.005719494888115607,0.185,True,0.05,128,2.38253044334952,mar_age_sex_30,3,composite_multiview_v3,False,True,True,0.5772357723577236,0.07692307692307693,0.15384615384615385,switzerland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.95,0.07350073745931732,0.008007815714092509,0.005,False,0.05,128,4.352707119613702,mar_age_sex_30,3,composite_multiview_v3,False,True,True,0.5772357723577236,0.07692307692307693,0.15384615384615385,switzerland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.95,0.027151389312820157,0.0054576675158738075,0.005,False,0.05,384,,mar_age_sex_30,3,composite_multiview_v3,False,True,True,0.5772357723577236,0.07692307692307693,0.15384615384615385,switzerland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.95,0.002028758827162064,0.009713132195621962,0.42,True,0.05,128,0.9960496915679711,mar_age_sex_30,4,composite_multiview_v3,False,True,True,0.6829268292682927,0.07692307692307693,0.15384615384615385,switzerland,v5_mask_only_dro,v5_mask,10,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
