revision,mechanism,batch_size,nominal_latent_prevalence,acceptance_rate,realized_latent_prevalence,episodes
v7_power_guard,outcome_dependent_dropout,128,0.85,0.0,0.83984375,10
v7_power_guard,outcome_dependent_dropout,128,0.9,0.0,0.91484375,10
v7_power_guard,outcome_dependent_dropout,128,0.95,0.0,0.95625,10
v7_power_guard,outcome_dependent_dropout,256,0.05,1.0,0.053125,10
v7_power_guard,outcome_dependent_dropout,256,0.1,0.5,0.105859375,10
v7_power_guard,outcome_dependent_dropout,256,0.15,0.0,0.1421875,10
v7_power_guard,outcome_dependent_dropout,256,0.2,0.0,0.187109375,10
v7_power_guard,outcome_dependent_dropout,256,0.25,0.0,0.2447265625,20
v7_power_guard,outcome_dependent_dropout,256,0.3,0.0,0.281640625,10
v7_power_guard,outcome_dependent_dropout,256,0.35,0.0,0.357421875,10
v7_power_guard,outcome_dependent_dropout,256,0.4,0.0,0.39375,10
v7_power_guard,outcome_dependent_dropout,256,0.45,0.0,0.4453125,10
v7_power_guard,outcome_dependent_dropout,256,0.5,0.0,0.500390625,10
v7_power_guard,outcome_dependent_dropout,256,0.55,0.0,0.550390625,10
v7_power_guard,outcome_dependent_dropout,256,0.6,0.0,0.590625,10
v7_power_guard,outcome_dependent_dropout,256,0.65,0.0,0.630078125,10
v7_power_guard,outcome_dependent_dropout,256,0.7,0.0,0.678125,10
v7_power_guard,outcome_dependent_dropout,256,0.75,0.0,0.7453125,10
v7_power_guard,outcome_dependent_dropout,256,0.8,0.0,0.807421875,10
v7_power_guard,outcome_dependent_dropout,256,0.85,0.0,0.848046875,10
v7_power_guard,outcome_dependent_dropout,256,0.9,0.0,0.895703125,10
v7_power_guard,outcome_dependent_dropout,256,0.95,0.0,0.937890625,10
v7_power_guard,outcome_dependent_dropout,512,0.05,0.9,0.0435546875,10
v7_power_guard,outcome_dependent_dropout,512,0.1,0.3,0.1052734375,10
v7_power_guard,outcome_dependent_dropout,512,0.15,0.0,0.1564453125,10
v7_power_guard,outcome_dependent_dropout,512,0.2,0.0,0.1951171875,10
v7_power_guard,outcome_dependent_dropout,512,0.25,0.0,0.2552734375,20
v7_power_guard,outcome_dependent_dropout,512,0.3,0.0,0.3021484375,10
v7_power_guard,outcome_dependent_dropout,512,0.35,0.0,0.3529296875,10
v7_power_guard,outcome_dependent_dropout,512,0.4,0.0,0.4041015625,10
v7_power_guard,outcome_dependent_dropout,512,0.45,0.0,0.4369140625,10
v7_power_guard,outcome_dependent_dropout,512,0.5,0.0,0.4955078125,10
v7_power_guard,outcome_dependent_dropout,512,0.55,0.0,0.5513671875,10
v7_power_guard,outcome_dependent_dropout,512,0.6,0.0,0.608203125,10
v7_power_guard,outcome_dependent_dropout,512,0.65,0.0,0.64609375,10
v7_power_guard,outcome_dependent_dropout,512,0.7,0.0,0.707421875,10
v7_power_guard,outcome_dependent_dropout,512,0.75,0.0,0.7443359375,10
v7_power_guard,outcome_dependent_dropout,512,0.8,0.0,0.80234375,10
v7_power_guard,outcome_dependent_dropout,512,0.85,0.0,0.8568359375,10
v7_power_guard,outcome_dependent_dropout,512,0.9,0.0,0.9029296875,10
v7_power_guard,outcome_dependent_dropout,512,0.95,0.0,0.9478515625,10
v7_power_guard,pure_label_shift,32,0.05,0.9,0.04375,20
v7_power_guard,pure_label_shift,32,0.1,0.7,0.096875,10
v7_power_guard,pure_label_shift,32,0.15,0.9,0.15,10
v7_power_guard,pure_label_shift,32,0.2,0.9,0.178125,10
v7_power_guard,pure_label_shift,32,0.25,0.7,0.234375,10
v7_power_guard,pure_label_shift,32,0.3,0.8,0.309375,10
v7_power_guard,pure_label_shift,32,0.35,0.9,0.340625,10
v7_power_guard,pure_label_shift,32,0.4,1.0,0.365625,10
v7_power_guard,pure_label_shift,32,0.45,1.0,0.484375,10
v7_power_guard,pure_label_shift,32,0.5,0.9,0.490625,10
v7_power_guard,pure_label_shift,32,0.55,1.0,0.58125,10
v7_power_guard,pure_label_shift,32,0.6,0.8,0.578125,10
v7_power_guard,pure_label_shift,32,0.65,1.0,0.68125,10
v7_power_guard,pure_label_shift,32,0.7,0.9,0.690625,10
v7_power_guard,pure_label_shift,32,0.75,1.0,0.7,10
v7_power_guard,pure_label_shift,32,0.8,1.0,0.8,10
v7_power_guard,pure_label_shift,32,0.85,0.9,0.85,10
v7_power_guard,pure_label_shift,32,0.9,0.7,0.89375,10
v7_power_guard,pure_label_shift,32,0.95,0.9,0.965625,10
v7_power_guard,pure_label_shift,64,0.05,0.95,0.05390625,20
v7_power_guard,pure_label_shift,64,0.1,1.0,0.0890625,10
v7_power_guard,pure_label_shift,64,0.15,0.9,0.1703125,10
v7_power_guard,pure_label_shift,64,0.2,1.0,0.1859375,10
v7_power_guard,pure_label_shift,64,0.25,1.0,0.2265625,10
v7_power_guard,pure_label_shift,64,0.3,1.0,0.3109375,10
v7_power_guard,pure_label_shift,64,0.35,1.0,0.3703125,10
v7_power_guard,pure_label_shift,64,0.4,0.9,0.4078125,10
v7_power_guard,pure_label_shift,64,0.45,1.0,0.4234375,10
v7_power_guard,pure_label_shift,64,0.5,0.9,0.5140625,10
v7_power_guard,pure_label_shift,64,0.55,1.0,0.5890625,10
v7_power_guard,pure_label_shift,64,0.6,1.0,0.6296875,10
v7_power_guard,pure_label_shift,64,0.65,1.0,0.65,10
v7_power_guard,pure_label_shift,64,0.7,1.0,0.703125,10
v7_power_guard,pure_label_shift,64,0.75,1.0,0.7296875,10
v7_power_guard,pure_label_shift,64,0.8,1.0,0.80625,10
v7_power_guard,pure_label_shift,64,0.85,1.0,0.8359375,10
v7_power_guard,pure_label_shift,64,0.9,1.0,0.9,10
v7_power_guard,pure_label_shift,64,0.95,1.0,0.9625,10
v7_power_guard,pure_label_shift,128,0.05,1.0,0.052734375,20
v7_power_guard,pure_label_shift,128,0.1,1.0,0.109375,10
v7_power_guard,pure_label_shift,128,0.15,1.0,0.140625,10
v7_power_guard,pure_label_shift,128,0.2,1.0,0.196875,10
v7_power_guard,pure_label_shift,128,0.25,1.0,0.246875,10
v7_power_guard,pure_label_shift,128,0.3,1.0,0.278125,10
v7_power_guard,pure_label_shift,128,0.35,1.0,0.34296875,10
v7_power_guard,pure_label_shift,128,0.4,1.0,0.3984375,10
v7_power_guard,pure_label_shift,128,0.45,1.0,0.45546875,10
v7_power_guard,pure_label_shift,128,0.5,1.0,0.5015625,10
v7_power_guard,pure_label_shift,128,0.55,0.9,0.5484375,10
v7_power_guard,pure_label_shift,128,0.6,0.9,0.58125,10
v7_power_guard,pure_label_shift,128,0.65,0.9,0.67265625,10
v7_power_guard,pure_label_shift,128,0.7,0.8,0.71640625,10
v7_power_guard,pure_label_shift,128,0.75,0.9,0.75,10
v7_power_guard,pure_label_shift,128,0.8,1.0,0.80703125,10
v7_power_guard,pure_label_shift,128,0.85,1.0,0.83359375,10
v7_power_guard,pure_label_shift,128,0.9,1.0,0.91484375,10
v7_power_guard,pure_label_shift,128,0.95,1.0,0.9515625,10
v7_power_guard,pure_label_shift,256,0.05,1.0,0.0525390625,20
v7_power_guard,pure_label_shift,256,0.1,1.0,0.090234375,10
v7_power_guard,pure_label_shift,256,0.15,1.0,0.144140625,10
v7_power_guard,pure_label_shift,256,0.2,1.0,0.2046875,10
v7_power_guard,pure_label_shift,256,0.25,1.0,0.25,10
v7_power_guard,pure_label_shift,256,0.3,1.0,0.296484375,10
v7_power_guard,pure_label_shift,256,0.35,1.0,0.34453125,10
v7_power_guard,pure_label_shift,256,0.4,1.0,0.405078125,10
v7_power_guard,pure_label_shift,256,0.45,1.0,0.448046875,10
v7_power_guard,pure_label_shift,256,0.5,1.0,0.505859375,10
v7_power_guard,pure_label_shift,256,0.55,1.0,0.548046875,10
v7_power_guard,pure_label_shift,256,0.6,1.0,0.586328125,10
v7_power_guard,pure_label_shift,256,0.65,1.0,0.66171875,10
v7_power_guard,pure_label_shift,256,0.7,1.0,0.68828125,10
v7_power_guard,pure_label_shift,256,0.75,1.0,0.753515625,10
v7_power_guard,pure_label_shift,256,0.8,1.0,0.78984375,10
v7_power_guard,pure_label_shift,256,0.85,1.0,0.848046875,10
v7_power_guard,pure_label_shift,256,0.9,1.0,0.88828125,10
v7_power_guard,pure_label_shift,256,0.95,1.0,0.95234375,10
v7_power_guard,pure_label_shift,512,0.05,1.0,0.04638671875,20
v7_power_guard,pure_label_shift,512,0.1,1.0,0.0951171875,10
v7_power_guard,pure_label_shift,512,0.15,1.0,0.15625,10
v7_power_guard,pure_label_shift,512,0.2,1.0,0.18828125,10
v7_power_guard,pure_label_shift,512,0.25,1.0,0.244140625,10
v7_power_guard,pure_label_shift,512,0.3,1.0,0.2994140625,10
v7_power_guard,pure_label_shift,512,0.35,1.0,0.3451171875,10
v7_power_guard,pure_label_shift,512,0.4,1.0,0.3859375,10
v7_power_guard,pure_label_shift,512,0.45,1.0,0.4529296875,10
v7_power_guard,pure_label_shift,512,0.5,1.0,0.51171875,10
v7_power_guard,pure_label_shift,512,0.55,1.0,0.558203125,10
v7_power_guard,pure_label_shift,512,0.6,1.0,0.5892578125,10
v7_power_guard,pure_label_shift,512,0.65,1.0,0.6564453125,10
v7_power_guard,pure_label_shift,512,0.7,1.0,0.6958984375,10
v7_power_guard,pure_label_shift,512,0.75,1.0,0.743359375,10
v7_power_guard,pure_label_shift,512,0.8,1.0,0.7974609375,10
v7_power_guard,pure_label_shift,512,0.85,1.0,0.8548828125,10
v7_power_guard,pure_label_shift,512,0.9,1.0,0.8947265625,10
v7_power_guard,pure_label_shift,512,0.95,1.0,0.9509765625,10
v7_power_guard,support_translation,32,0.05,0.0,0.0625,10
v7_power_guard,support_translation,32,0.1,0.0,0.075,10
v7_power_guard,support_translation,32,0.15,0.0,0.15,10
v7_power_guard,support_translation,32,0.2,0.0,0.1890625,20
v7_power_guard,support_translation,32,0.25,0.0,0.259375,10
v7_power_guard,support_translation,32,0.3,0.0,0.30625,10
v7_power_guard,support_translation,32,0.35,0.0,0.346875,10
v7_power_guard,support_translation,32,0.4,0.0,0.403125,10
v7_power_guard,support_translation,32,0.45,0.0,0.459375,10
v7_power_guard,support_translation,32,0.5,0.0,0.475,10
v7_power_guard,support_translation,32,0.55,0.0,0.553125,10
v7_power_guard,support_translation,32,0.6,0.0,0.625,10
v7_power_guard,support_translation,32,0.65,0.0,0.6625,10
v7_power_guard,support_translation,32,0.7,0.0,0.7125,10
v7_power_guard,support_translation,32,0.75,0.0,0.771875,10
v7_power_guard,support_translation,32,0.8,0.0,0.8,10
v7_power_guard,support_translation,32,0.85,0.0,0.840625,10
v7_power_guard,support_translation,32,0.9,0.0,0.875,10
v7_power_guard,support_translation,32,0.95,0.0,0.953125,10
v7_power_guard,support_translation,64,0.05,0.0,0.0546875,10
v7_power_guard,support_translation,64,0.1,0.0,0.0953125,10
v7_power_guard,support_translation,64,0.15,0.0,0.1671875,10
v7_power_guard,support_translation,64,0.2,0.0,0.17265625,20
v7_power_guard,support_translation,64,0.25,0.0,0.278125,10
v7_power_guard,support_translation,64,0.3,0.0,0.2875,10
v7_power_guard,support_translation,64,0.35,0.0,0.3765625,10
v7_power_guard,support_translation,64,0.4,0.0,0.35,10
v7_power_guard,support_translation,64,0.45,0.0,0.4140625,10
v7_power_guard,support_translation,64,0.5,0.0,0.5125,10
v7_power_guard,support_translation,64,0.55,0.0,0.528125,10
v7_power_guard,support_translation,64,0.6,0.0,0.590625,10
v7_power_guard,support_translation,64,0.65,0.0,0.615625,10
v7_power_guard,support_translation,64,0.7,0.0,0.6921875,10
v7_power_guard,support_translation,64,0.75,0.0,0.7546875,10
v7_power_guard,support_translation,64,0.8,0.0,0.7921875,10
v7_power_guard,support_translation,64,0.85,0.0,0.8640625,10
v7_power_guard,support_translation,64,0.9,0.0,0.9046875,10
v7_power_guard,support_translation,64,0.95,0.0,0.9359375,10
v7_power_guard,support_translation,128,0.05,0.0,0.0421875,10
v7_power_guard,support_translation,128,0.1,0.0,0.10546875,10
v7_power_guard,support_translation,128,0.15,0.0,0.1453125,10
v7_power_guard,support_translation,128,0.2,0.0,0.18984375,20
v7_power_guard,support_translation,128,0.25,0.0,0.25703125,10
v7_power_guard,support_translation,128,0.3,0.0,0.30859375,10
v7_power_guard,support_translation,128,0.35,0.0,0.36015625,10
v7_power_guard,support_translation,128,0.4,0.0,0.403125,10
v7_power_guard,support_translation,128,0.45,0.0,0.440625,10
v7_power_guard,support_translation,128,0.5,0.0,0.509375,10
v7_power_guard,support_translation,128,0.55,0.0,0.55625,10
v7_power_guard,support_translation,128,0.6,0.0,0.5859375,10
v7_power_guard,support_translation,128,0.65,0.0,0.6453125,10
v7_power_guard,support_translation,128,0.7,0.0,0.71171875,10
v7_power_guard,support_translation,128,0.75,0.0,0.746875,10
v7_power_guard,support_translation,128,0.8,0.0,0.79453125,10
v7_power_guard,support_translation,128,0.85,0.0,0.85,10
v7_power_guard,support_translation,128,0.9,0.0,0.890625,10
v7_power_guard,support_translation,128,0.95,0.0,0.9515625,10
v7_power_guard,support_translation,256,0.05,0.0,0.0484375,10
v7_power_guard,support_translation,256,0.1,0.0,0.09609375,10
v7_power_guard,support_translation,256,0.15,0.0,0.146875,10
v7_power_guard,support_translation,256,0.2,0.0,0.201171875,20
v7_power_guard,support_translation,256,0.25,0.0,0.245703125,10
v7_power_guard,support_translation,256,0.3,0.0,0.3,10
v7_power_guard,support_translation,256,0.35,0.0,0.362890625,10
v7_power_guard,support_translation,256,0.4,0.0,0.403515625,10
v7_power_guard,support_translation,256,0.45,0.0,0.476171875,10
v7_power_guard,support_translation,256,0.5,0.0,0.495703125,10
v7_power_guard,support_translation,256,0.55,0.0,0.536328125,10
v7_power_guard,support_translation,256,0.6,0.0,0.61953125,10
v7_power_guard,support_translation,256,0.65,0.0,0.658984375,10
v7_power_guard,support_translation,256,0.7,0.0,0.696875,10
v7_power_guard,support_translation,256,0.75,0.0,0.7453125,10
v7_power_guard,support_translation,256,0.8,0.0,0.80546875,10
v7_power_guard,support_translation,256,0.85,0.0,0.849609375,10
v7_power_guard,support_translation,256,0.9,0.0,0.896484375,10
v7_power_guard,support_translation,256,0.95,0.0,0.945703125,10
v7_power_guard,support_translation,512,0.05,0.0,0.051171875,10
v7_power_guard,support_translation,512,0.1,0.0,0.1041015625,10
v7_power_guard,support_translation,512,0.15,0.0,0.1578125,10
v7_power_guard,support_translation,512,0.2,0.0,0.2005859375,20
v7_power_guard,support_translation,512,0.25,0.0,0.2431640625,10
v7_power_guard,support_translation,512,0.3,0.0,0.2904296875,10
v7_power_guard,support_translation,512,0.35,0.0,0.3564453125,10
v7_power_guard,support_translation,512,0.4,0.0,0.402734375,10
v7_power_guard,support_translation,512,0.45,0.0,0.4580078125,10
v7_power_guard,support_translation,512,0.5,0.0,0.491015625,10
v7_power_guard,support_translation,512,0.55,0.0,0.541015625,10
v7_power_guard,support_translation,512,0.6,0.0,0.5890625,10
v7_power_guard,support_translation,512,0.65,0.0,0.6517578125,10
v7_power_guard,support_translation,512,0.7,0.0,0.69609375,10
v7_power_guard,support_translation,512,0.75,0.0,0.759375,10
v7_power_guard,support_translation,512,0.8,0.0,0.8033203125,10
v7_power_guard,support_translation,512,0.85,0.0,0.8412109375,10
v7_power_guard,support_translation,512,0.9,0.0,0.8970703125,10
v7_power_guard,support_translation,512,0.95,0.0,0.949609375,10
v7_power_guard,tail_contamination,32,0.05,0.1,0.021875,10
v7_power_guard,tail_contamination,32,0.1,0.2,0.065625,10
v7_power_guard,tail_contamination,32,0.15,0.1,0.146875,10
v7_power_guard,tail_contamination,32,0.2,0.0,0.240625,10
v7_power_guard,tail_contamination,32,0.25,0.1,0.3125,10
v7_power_guard,tail_contamination,32,0.3,0.0,0.321875,10
v7_power_guard,tail_contamination,32,0.35,0.05,0.378125,20
v7_power_guard,tail_contamination,32,0.4,0.0,0.425,10
v7_power_guard,tail_contamination,32,0.45,0.1,0.440625,10
v7_power_guard,tail_contamination,32,0.5,0.1,0.475,10
v7_power_guard,tail_contamination,32,0.55,0.0,0.578125,10
v7_power_guard,tail_contamination,32,0.6,0.1,0.55625,10
v7_power_guard,tail_contamination,32,0.65,0.0,0.64375,10
v7_power_guard,tail_contamination,32,0.7,0.0,0.69375,10
v7_power_guard,tail_contamination,32,0.75,0.0,0.78125,10
v7_power_guard,tail_contamination,32,0.8,0.0,0.7875,10
v7_power_guard,tail_contamination,32,0.85,0.0,0.840625,10
v7_power_guard,tail_contamination,32,0.9,0.1,0.88125,10
v7_power_guard,tail_contamination,32,0.95,0.2,0.965625,10
v7_power_guard,tail_contamination,64,0.05,0.0,0.04375,10
v7_power_guard,tail_contamination,64,0.1,0.0,0.0984375,10
v7_power_guard,tail_contamination,64,0.15,0.0,0.153125,10
v7_power_guard,tail_contamination,64,0.2,0.0,0.184375,10
v7_power_guard,tail_contamination,64,0.25,0.0,0.2671875,10
v7_power_guard,tail_contamination,64,0.3,0.0,0.2859375,10
v7_power_guard,tail_contamination,64,0.35,0.0,0.3328125,20
v7_power_guard,tail_contamination,64,0.4,0.0,0.38125,10
v7_power_guard,tail_contamination,64,0.45,0.0,0.4578125,10
v7_power_guard,tail_contamination,64,0.5,0.0,0.4984375,10
v7_power_guard,tail_contamination,64,0.55,0.0,0.5578125,10
v7_power_guard,tail_contamination,64,0.6,0.0,0.5984375,10
v7_power_guard,tail_contamination,64,0.65,0.0,0.6546875,10
v7_power_guard,tail_contamination,64,0.7,0.0,0.690625,10
v7_power_guard,tail_contamination,64,0.75,0.0,0.75625,10
v7_power_guard,tail_contamination,64,0.8,0.0,0.8203125,10
v7_power_guard,tail_contamination,64,0.85,0.0,0.8640625,10
v7_power_guard,tail_contamination,64,0.9,0.0,0.90625,10
v7_power_guard,tail_contamination,64,0.95,0.0,0.9546875,10
v7_power_guard,tail_contamination,128,0.05,0.0,0.04296875,10
v7_power_guard,tail_contamination,128,0.1,0.0,0.096875,10
v7_power_guard,tail_contamination,128,0.15,0.0,0.14375,10
v7_power_guard,tail_contamination,128,0.2,0.0,0.20390625,10
v7_power_guard,tail_contamination,128,0.25,0.0,0.26015625,10
v7_power_guard,tail_contamination,128,0.3,0.0,0.28046875,10
v7_power_guard,tail_contamination,128,0.35,0.0,0.365625,20
v7_power_guard,tail_contamination,128,0.4,0.0,0.4328125,10
v7_power_guard,tail_contamination,128,0.45,0.0,0.44296875,10
v7_power_guard,tail_contamination,128,0.5,0.0,0.4859375,10
v7_power_guard,tail_contamination,128,0.55,0.0,0.56640625,10
v7_power_guard,tail_contamination,128,0.6,0.0,0.5875,10
v7_power_guard,tail_contamination,128,0.65,0.0,0.64609375,10
v7_power_guard,tail_contamination,128,0.7,0.0,0.6984375,10
v7_power_guard,tail_contamination,128,0.75,0.0,0.7484375,10
v7_power_guard,tail_contamination,128,0.8,0.0,0.8015625,10
v7_power_guard,tail_contamination,128,0.85,0.0,0.83359375,10
v7_power_guard,tail_contamination,128,0.9,0.0,0.9015625,10
v7_power_guard,tail_contamination,128,0.95,0.0,0.95078125,10
v7_power_guard,tail_contamination,256,0.05,0.0,0.059375,10
v7_power_guard,tail_contamination,256,0.1,0.0,0.108203125,10
v7_power_guard,tail_contamination,256,0.15,0.0,0.143359375,10
v7_power_guard,tail_contamination,256,0.2,0.0,0.215234375,10
v7_power_guard,tail_contamination,256,0.25,0.0,0.254296875,10
v7_power_guard,tail_contamination,256,0.3,0.0,0.3171875,10
v7_power_guard,tail_contamination,256,0.35,0.0,0.3419921875,20
v7_power_guard,tail_contamination,256,0.4,0.0,0.40078125,10
v7_power_guard,tail_contamination,256,0.45,0.0,0.43203125,10
v7_power_guard,tail_contamination,256,0.5,0.0,0.513671875,10
v7_power_guard,tail_contamination,256,0.55,0.0,0.54375,10
v7_power_guard,tail_contamination,256,0.6,0.0,0.590625,10
v7_power_guard,tail_contamination,256,0.65,0.0,0.65546875,10
v7_power_guard,tail_contamination,256,0.7,0.0,0.689453125,10
v7_power_guard,tail_contamination,256,0.75,0.0,0.759765625,10
v7_power_guard,tail_contamination,256,0.8,0.0,0.80390625,10
v7_power_guard,tail_contamination,256,0.85,0.0,0.83828125,10
v7_power_guard,tail_contamination,256,0.9,0.0,0.90703125,10
v7_power_guard,tail_contamination,256,0.95,0.0,0.943359375,10
v7_power_guard,tail_contamination,512,0.05,0.0,0.0458984375,10
v7_power_guard,tail_contamination,512,0.1,0.0,0.1,10
v7_power_guard,tail_contamination,512,0.15,0.0,0.1501953125,10
v7_power_guard,tail_contamination,512,0.2,0.0,0.2076171875,10
v7_power_guard,tail_contamination,512,0.25,0.0,0.2513671875,10
v7_power_guard,tail_contamination,512,0.3,0.0,0.3033203125,10
v7_power_guard,tail_contamination,512,0.35,0.0,0.34560546875,20
v7_power_guard,tail_contamination,512,0.4,0.0,0.3966796875,10
v7_power_guard,tail_contamination,512,0.45,0.0,0.4568359375,10
v7_power_guard,tail_contamination,512,0.5,0.0,0.4798828125,10
v7_power_guard,tail_contamination,512,0.55,0.0,0.5623046875,10
v7_power_guard,tail_contamination,512,0.6,0.0,0.5904296875,10
v7_power_guard,tail_contamination,512,0.65,0.0,0.651171875,10
v7_power_guard,tail_contamination,512,0.7,0.0,0.7021484375,10
v7_power_guard,tail_contamination,512,0.75,0.0,0.7419921875,10
v7_power_guard,tail_contamination,512,0.8,0.0,0.8009765625,10
v7_power_guard,tail_contamination,512,0.85,0.0,0.85,10
v7_power_guard,tail_contamination,512,0.9,0.0,0.8994140625,10
v7_power_guard,tail_contamination,512,0.95,0.0,0.9521484375,10
v7_power_guard,unidentifiable_concept_reversal,32,0.05,0.9,0.08125,10
v7_power_guard,unidentifiable_concept_reversal,32,0.1,0.7,0.1125,10
